Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (M) (nm),Range1 %Pd (M),Range1 Mw-R (M) (kDa),Range1 %Intensity (M),Range1 %Mass (M),Range1 %Number (M),Range1 Diameter (M) (nm),Range1 Diffusion Coefficient (M) (cm²/s),Range1 Particle Concentration (M) (1/mL),Range2 Radius (M) (nm),Range2 %Pd (M),Range2 Mw-R (M) (kDa),Range2 %Intensity (M),Range2 %Mass (M),Range2 %Number (M),Range2 Diameter (M) (nm),Range2 Diffusion Coefficient (M) (cm²/s),Range2 Particle Concentration (M) (1/mL),Range3 Radius (M) (nm),Range3 %Pd (M),Range3 Mw-R (M) (kDa),Range3 %Intensity (M),Range3 %Mass (M),Range3 %Number (M),Range3 Diameter (M) (nm),Range3 Diffusion Coefficient (M) (cm²/s),Range3 Particle Concentration (M) (1/mL),Range4 Radius (M) (nm),Range4 %Pd (M),Range4 Mw-R (M) (kDa),Range4 %Intensity (M),Range4 %Mass (M),Range4 %Number (M),Range4 Diameter (M) (nm),Range4 Diffusion Coefficient (M) (cm²/s),Range4 Particle Concentration (M) (1/mL),Range5 Radius (M) (nm),Range5 %Pd (M),Range5 Mw-R (M) (kDa),Range5 %Intensity (M),Range5 %Mass (M),Range5 %Number (M),Range5 Diameter (M) (nm),Range5 Diffusion Coefficient (M) (cm²/s),Range5 Particle Concentration (M) (1/mL),RMS Error,Number Unfiltered Peaks (M),Number Filtered Peaks (M),Pre-correction Internal Standard Rh (M) (nm),Internal Standard Viscosity (M) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
L18 ,,21:12:14,2025-06-16,12913,282,282,None,4541853.2965237042,4541853.2965237042,8,8,0,100,5.0331602096557617,25.092369743685829,0,100,25,0,L18,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,18,2025-Jun-16 17:21:29,25.053362698207941,0.062108829065117235,9.8464725445062143e-08,50.106725396415882,14.300367051397499,57.079631280077223,0.57079631280077225,6313.1394778422,1.00218196852719,7.2034880879754271,--,0.00034192688537468019,4973.9519165170095,--,--,--,--,6.8540938491155332,25.433145127100552,304.18274630781968,38.121158053139752,92.775681224783867,99.998219695197989,13.708187698231066,3.5991227051449504e-07,--,--,--,--,--,--,--,--,--,--,102.63287923234154,25.342492272595845,171075.11462868977,59.484034651978888,3.4732351663979322,0.0017802656677205256,205.26575846468307,2.4035888869200198e-08,--,3474.9216036423109,28.082384919756443,649055440.08149409,2.3948072948813692,3.7510836088182096,3.9134300410656397e-08,6949.8432072846217,7.0990737660639672e-10,--,--,--,--,--,--,--,--,--,--,6.2324688202830764e-05,7,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88509349754899669,Aqueous,
L19 ,,21:13:00,2025-06-16,12959,283,283,None,5606942.685526506,14017356.504941376,8,8,0,100,5.0331602096557617,25.126192073760706,0,40.000000596046448,25,0,L19,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,19,2025-Jun-16 17:21:29,52.008001710988992,0.076228373885574352,4.7474831235402489e-08,104.01600342197798,29.685959450276489,57.079600203143386,0.57079600203143388,34869.011429277707,0.99967201938320316,1.5642596683400285,--,0.0043645904236901912,2398.1922298626164,--,--,--,--,4.6215023047306687,28.866933196285753,120.95903900798899,6.8209574225097356,89.980610239414034,99.998451417005043,9.2430046094613374,5.3425724825287495e-07,--,--,--,--,--,--,--,--,--,--,105.50744006091661,27.630256066589464,182497.29077023323,93.179042577490264,10.01938976058598,0.0015485829949531472,211.01488012183322,2.3401867230350429e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011479355558489457,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88440568720221158,Aqueous,
L20 ,,21:13:46,2025-06-16,13005,284,284,None,5595996.9825734915,9326661.2670142651,8,8,0,100,5.0331602096557617,25.090152459563917,0,60.000002384185791,25,0,L20,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,20,2025-Jun-16 17:21:29,52.3748122998214,0.082214440828357632,4.7097607934558397e-08,104.7496245996428,22.798103508995201,43.528754582425385,0.43528754582425383,35447.159142105702,1.0000236073930997,0.89185353755454155,--,1212.4668799489475,1694.2259296244699,--,--,--,--,3.9093532014509136,15.205509438210878,81.768442443955379,3.8605548358473767,94.945437198875837,99.998759902013859,7.8187064029018272,6.3098120027312351e-07,--,80.842150984617774,32.657500484856428,97874.537550292065,96.139445164152619,5.0545628011241517,0.0012400979861349546,161.68430196923555,3.0512898844223369e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00013384844310347448,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88513862004489718,Aqueous,
L21 ,,21:14:31,2025-06-16,13050,285,285,None,5305863.7587806787,13264659.199292872,8,8,0,100,5.0331602096557617,25.077905701426218,0,40.000000596046448,25,0,L21,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,21,2025-Jun-16 17:21:29,64.557929034598516,0.062185515198115188,3.8197205938233749e-08,129.11585806919703,24.732060057610614,38.309872121759,0.38309872121758998,57822.745455190903,1.0002955076689635,0.42691647497043883,--,1185.1377797470179,1205.6732933401358,--,--,--,--,5.1032178596325029,8.0032456858289649,152.54300719368783,3.5385457277897348,92.650811832919999,99.997168146486672,10.206435719265006,4.8321129493343209e-07,--,75.292203803287379,15.246640709195095,82870.188887910539,96.461454272210261,7.3491881670800048,0.0028318535133298565,150.58440760657476,3.2751498637535865e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.9261022510142769e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88538791643618575,Aqueous,
L22 ,,21:15:15,2025-06-16,13094,286,286,None,5718697.3677388914,14296743.206309153,8,8,0,100,5.0331602096557617,24.964741900585121,0,40.000000596046448,25,0,L22,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,22,2025-Jun-16 17:21:29,69.387468849859118,0.076583925742402192,3.5432679037654854e-08,138.77493769971824,39.606112185190682,57.07963244903852,0.5707963244903852,68455.452782639913,1.0031217769080238,0.69608300225265518,--,5.140037683578645e-06,1789.884106183938,--,--,--,--,3.7225839541935164,9.1430388213888225,72.918986017747812,2.654647780985965,87.950050886111626,99.999351891900602,7.4451679083870328,6.6045089734583967e-07,--,62.857151143122572,10.645523606614795,54321.151775904829,90.640089620806677,2.7027284506587153,0.00064794518247406183,125.71430228624514,3.9113829823344358e-08,--,--,--,--,--,--,--,--,--,--,1473.9296305181492,4.0575936717173624,87253037.761135265,6.7052625982073586,9.3472206632296544,1.6291693517504778e-07,2947.8592610362984,1.6680470099023891e-09,--,--,--,--,--,--,--,--,--,--,0.00011466830768860213,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88769716347006244,Aqueous,
L23 ,,21:16:06,2025-06-16,13145,287,287,None,4807355.2691155598,7395931.4545358559,8,8,0,100,5.0331602096557617,24.905210163804675,0,64.999997615814209,25,0,L23,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,23,2025-Jun-16 17:21:29,58.221906544791544,0.071693979716648953,4.2161484374457336e-08,116.44381308958309,33.232849851408389,57.079631746242349,0.57079631746242354,45407.529053602339,1.0052800654591911,2.3525769960672083,--,9.046235832399541e-05,2129.7901108088486,--,--,--,--,4.0615190671990229,13.302662225352899,89.410392481226623,6.3561406779329195,94.199760539853315,99.999127169450119,8.1230381343980458,6.0438519736710553e-07,--,54.312248330975237,20.35441213015401,38591.573481160143,86.780197475582327,1.7458509139320788,0.00087255499036789934,108.62449666195047,4.5196471854385979e-08,--,--,--,--,--,--,--,--,--,--,1004.2667279102218,11.659243829314784,35555363.397332609,6.8636618464847539,4.0543885462146019,2.7555951717745373e-07,2008.5334558204436,2.4442928704283309e-09,--,--,--,--,--,--,--,--,--,--,8.8891433870220851e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88891610364560647,Aqueous,
L24 ,,21:16:52,2025-06-16,13191,288,288,None,3656022.9092779025,3656022.9092779025,8,8,0,100,5.0331602096557617,24.901741636867676,0,100,25,0,L24,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,24,2025-Jun-16 17:21:29,24.618328539842153,0.062577688142784318,9.9702019761789382e-08,49.236657079684306,14.052051389176627,57.079632219688975,0.57079632219688969,6059.6207425645134,1.0019519163662356,7.2463477472791089,--,7.9554429483380247e-05,5036.4540396743578,--,--,--,--,7.2991132705314596,17.804495853077068,352.41796979368399,38.50622741958653,96.777850987560356,99.99850995960162,14.598226541062919,3.3627332356809014e-07,--,96.636820969291236,15.942144256255958,148598.83135884738,61.49377258041347,3.2221490124396377,0.001490040398384314,193.27364193858247,2.5399191053289549e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.6312354483153711e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88898721122144464,Aqueous,
M1 ,,21:17:47,2025-06-16,13246,289,289,None,5270685.060283402,8108746.5440168995,8,8,0,100,5.0331602096557617,24.89981888780153,0,64.999997615814209,25,0,M1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,1,2025-Jun-16 17:21:29,48.631633675486398,0.05400464329829599,5.0468639691150682e-08,97.263267350972797,27.758757780552568,57.079632499668293,0.57079632499668298,29801.038853044363,1.0002255620686324,1.7395920224766599,--,4.7651005641257786e-08,2549.4266483573124,--,--,--,--,6.1473400077438694,6.1196445767500904,235.80284936264758,10.006500114010999,95.646550318544229,99.997590368961113,12.294680015487739,3.9925762922961053e-07,--,77.329847941960566,11.62746789013549,88213.150589424389,89.99349988598901,4.3534496814557793,0.0024096310388956174,154.65969588392113,3.173900457430443e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.9041414465427478e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88902663328748799,Aqueous,
M2 ,,21:18:35,2025-06-16,13294,290,290,None,5039196.2980632354,5599107.1461737249,8,8,0,100,5.0331602096557617,24.858560795126991,0,89.999997615814209,25,0,M2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,2,2025-Jun-16 17:21:29,50.752087266655671,0.074600877648173816,4.8307327350480772e-08,101.50417453331134,25.948867681390549,51.128670915647369,0.51128670915647367,32930.605138564242,0.99981126009486665,1.2146353965404975,--,678.95682599219049,2099.347048042343,--,--,--,--,5.4277516826932928,11.788251107619423,176.2148338456075,6.1570035752809389,95.218618073573253,99.997348633876527,10.855503365386586,4.5169673128707884e-07,--,70.026475019630155,17.986726377479169,69939.626080551272,93.842996424719047,4.7813819264267448,0.0026513661234712511,140.05295003926031,3.5011011087209958e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014503655690197364,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88987326439705239,Aqueous,
M3 ,,21:19:21,2025-06-16,13340,291,291,None,4981784.0489275726,9057788.9835460242,8,8,0,100,5.0331602096557617,24.880196640616862,0,55.000001192092896,25,0,M3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,3,2025-Jun-16 17:21:29,70.283363897892244,0.084904135978113596,3.4902998599416204e-08,140.56672779578449,28.090882716199271,39.968039601817779,0.39968039601817779,70541.425119564752,1.0009266891232167,0.82948125335716705,--,1031.0722186811977,1148.6925140880983,--,--,--,--,3.5740213353582653,13.928376528348545,66.291177804437623,2.6804998781224882,91.462943439333984,99.999341644460458,7.1480426707165305,6.8636975594452907e-07,--,96.151436353117901,19.653015877457701,146858.32914409257,97.31950012187751,8.5370565606660236,0.00065835553955078177,192.3028727062358,2.5512880979555394e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0002247251750852599,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88942911787139423,Aqueous,
M4 ,,21:20:06,2025-06-16,13385,292,292,None,5342864.8850033022,5342864.8850033022,8,8,0,100,5.0331602096557617,24.909446750088286,0,100,25,0,M4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,4,2025-Jun-16 17:21:29,55.990325635405839,0.063295693953427046,4.3846802438024724e-08,111.98065127081168,31.959067011556456,57.079623397201566,0.57079623397201562,41439.398141353864,1.0011190837105628,1.138478604220299,--,0.0011361429917349324,2214.9235872343315,--,--,--,--,4.0388548391402681,8.8797438358133842,88.247355075297577,5.8950450308001736,98.193837201490652,99.999534372865313,8.0777096782805362,6.0784475906019299e-07,--,64.592433282214401,10.100108549629407,57895.081689020066,94.104954969199824,1.8061627985093593,0.00046562713468213939,129.1848665644288,3.8007497501294732e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001070389296118055,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88882926337677004,Aqueous,
M5 ,,21:20:50,2025-06-16,13429,293,293,None,3599032.2460755194,3599032.2460755194,8,8,0,100,5.0331602096557617,24.969967688572154,0,100,25,0,M5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,5,2025-Jun-16 17:21:29,45.705454305846125,0.042699565789842624,5.3799334995548235e-08,91.41090861169225,26.08850525069618,57.079632282222462,0.57079632282222459,25773.408324240962,1.0016207399826296,1.0912528421373706,--,3.3351120423744205e-05,2717.6769252252589,--,--,--,--,3.6460303400778034,21.805791509445186,69.45855506053627,9.0187912422390841,98.566424892803255,99.999469086391144,7.2920606801556067,6.7441102184340755e-07,--,48.873591979954227,26.177548295860774,30149.117763272905,75.797127347073157,1.0082438084211918,0.00051045406759458707,97.747183959908455,5.0311895396034712e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.2339891333913726e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88759029892918562,Aqueous,
M6 ,,21:21:36,2025-06-16,13475,294,294,None,2236990.8659461909,2236990.8659461909,8,8,0,100,5.0331602096557617,25.033029819653976,0,100,25,0,M6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,6,2025-Jun-16 17:21:29,15.685568245015077,0.058383292557732329,1.5702441633920662e-07,31.371136490030153,8.9532643203678806,57.079630017313889,0.57079630017313887,2110.6205280659474,1.0009217626235798,2.2789807011549414,--,0.0011097093229317529,7932.0981981005689,--,--,--,--,7.2534269604952506,27.457397887276276,347.27837087598448,56.643601394712903,97.214423523506468,99.999188771606597,14.506853920990501,3.3956600266836015e-07,--,--,--,--,--,--,--,--,--,--,106.41601318227558,15.786108899013232,186195.67944119516,43.35639860528709,2.78557647649354,0.00081122839340764033,212.83202636455115,2.3145174536876196e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00015264189746914849,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88630243827408994,Aqueous,
M7 ,,21:22:20,2025-06-16,13519,295,295,None,6919109.6963274684,7360754.9855914116,8,8,0,100,5.0331602096557617,25.082540335268625,5.9999998658895493,100,25,0,M7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,7,2025-Jun-16 17:21:29,47.955210657485217,0.052186849441721167,5.1427856289685787e-08,95.910421314970435,27.372658003189706,57.079632490191493,0.5707963249019149,28840.200111899343,1.0003453587321944,1.1175191102421751,--,1.4358979640312603e-06,2597.881537193814,--,--,--,--,5.3774688241033655,11.456310854424402,172.41888438207542,9.218163630320209,96.879969324626344,99.998415381192871,10.754937648206731,4.5862352022951541e-07,--,71.271797915834611,17.86946817465315,72884.558241842256,90.781836369679795,3.1200306753736564,0.0015846188071364537,142.54359583166922,3.4603219704758281e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.7092905933095089e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88529355923457975,Aqueous,
M8 ,,21:23:07,2025-06-16,13566,296,296,None,4939777.9857600182,4939777.9857600182,8,8,0,100,5.0331602096557617,25.114842621334379,0,100,25,0,M8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,8,2025-Jun-16 17:21:29,49.017693649977119,0.054386950895286057,5.0355964349861949e-08,98.035387299954238,23.865786268464142,48.688105235802503,0.48688105235802503,30357.521425093601,1.0002237863132546,0.58107212870820779,--,928.54889556241005,2059.2050323141648,--,--,--,--,4.0539628729700095,8.7127382691004165,89.021669812877917,4.9517476559283864,97.719331330803485,99.999089305419119,8.1079257459400189,6.0886922532232152e-07,--,57.791456985202075,15.443490506034612,44625.922899489371,95.048252344071599,2.2806686691965177,0.00091069458088525426,115.58291397040415,4.2711040051866776e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012712956761284425,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88463638788738952,Aqueous,
M9 ,,21:23:52,2025-06-16,13611,297,297,None,7261023.7918173289,8854907.1404299513,8,8,0,100,5.0331602096557617,25.127868326312814,18.000000715255737,100,25,0,M9,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,9,2025-Jun-16 17:21:29,74.557890858717244,0.04913570795546008,3.311762260790939e-08,149.11578171743449,27.356251675373954,36.691289627830834,0.36691289627830836,80991.457640083783,1.0008155127836824,0.27987778724899021,--,1070.5175428135331,1003.2551309446339,--,--,--,--,4.1874915274761584,10.947590679196342,96.034325254054821,2.9169602898872817,94.577813839554778,99.999110160741964,8.3749830549523168,5.8965614036451404e-07,--,78.626385089606757,11.48268977264855,91712.680537159758,97.083039710112715,5.4221861604452286,0.00088983925805465698,157.25277017921351,3.1403963047349664e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001247116835385321,2,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88437162265435543,Aqueous,
M10 ,,21:24:39,2025-06-16,13658,298,298,None,5234448.5330651216,5234448.5330651216,8,8,0,100,5.0331602096557617,25.111575252534543,0,100,25,0,M10,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,10,2025-Jun-16 17:21:29,58.496643430919079,0.052070600518464252,4.2192520521945883e-08,116.99328686183816,33.38964855893564,57.079597393253437,0.57079597393253434,45910.460250780146,1.0003257896102775,0.87855761421904965,--,0.0042164390200275991,2131.3560247445012,--,--,--,--,4.0582986828419649,8.8280629568156357,89.244603666190869,5.8124753063349823,97.343225119089752,99.999552575091627,8.1165973656839299,6.0816638234611553e-07,--,79.642381494712367,19.883785224106539,94509.604423673431,94.18752469366504,2.656774880910254,0.0004474249083642988,159.28476298942473,3.0990043016077663e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.0644301865413899e-05,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88470282281517054,Aqueous,
M11 ,,21:25:26,2025-06-16,13705,299,299,None,3979760.2002404272,3979760.2002404272,8,8,0,100,5.0331602096557617,25.072048536666369,0,100,25,0,M11,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,11,2025-Jun-16 17:21:29,51.038774417451357,0.042796991732288014,4.8307427963512171e-08,102.07754883490271,29.132744303044813,57.079631389196607,0.57079631389196606,33367.497180061153,1.0026442008725904,1.6208619465831162,--,0.00015274653331229151,2440.2528264607954,--,--,--,--,3.3989196489552045,27.087521464653268,58.939994407737693,9.414726989034186,97.065709709091109,99.999731633155577,6.797839297910409,7.2539282276792471e-07,--,49.934064869678068,24.860687079420245,31702.081157167151,71.587459422218458,0.76212313084095662,0.00025505784986937772,99.868129739356135,4.9376150829133877e-08,--,--,--,--,--,--,--,--,--,--,1783.3668657962885,18.703722236490286,136279845.24817732,3.8946151886437401,1.7780234759778062,1.1049714531939996e-08,3566.733731592577,1.382526481681653e-09,--,--,--,--,--,--,--,--,--,--,6.9724880103932805e-05,6,4,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8855071878458719,Aqueous,
M12 ,,21:26:12,2025-06-16,13751,300,300,None,2185917.8938525612,2185917.8938525612,8,8,0,100,5.0331602096557617,25.019859152806628,0,100,25,0,M12,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,12,2025-Jun-16 17:21:29,15.098938204236923,0.053863903108680874,1.6306854433541854e-07,30.197876408473846,8.6184181009502652,57.07963026520531,0.57079630265205306,1930.5340327268234,1.0013411476053822,1.9395888940074675,--,0.0010373565584154924,8237.4177537112628,--,--,--,--,6.8742870931424402,39.199897908532229,306.28374575394838,71.859687810960693,95.887537667862105,99.999769953922325,13.74857418628488,3.5816977682406143e-07,--,--,--,--,--,--,--,--,--,--,193.4242455743493,79.041782144025277,753627.76176179317,27.098712420966464,1.7492683654937091,0.00023004315124563164,386.8484911486986,1.2729334250027804e-08,--,--,--,--,--,--,--,--,--,--,7266.1282463042862,28.781457805241423,3646326506.0908108,1.0415997680728419,2.3631939666441739,2.9264192253378872e-09,14532.256492608572,3.3885472297129682e-10,--,0.00011217412046315554,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88657114774491874,Aqueous,
M13 ,,21:26:58,2025-06-16,13797,301,301,None,5661094.9570380794,16174557.295559868,8,8,0,100,5.0331602096557617,24.966997826548763,0,34.999999403953552,25,0,M13,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,13,2025-Jun-16 17:21:29,56.012676053289681,0.068273293486980052,4.389596221651655e-08,112.02535210657936,31.971796826475934,57.079573909410094,0.57079573909410097,41478.11329219865,0.99983229349486058,1.3471321785704058,--,0.0073210248138742091,2217.4040798919436,--,--,--,--,5.5887416416377489,11.864912981269395,188.68789200722091,7.0934171547835829,94.312130717351678,99.998002003803037,11.177483283275498,4.3994345585112226e-07,--,82.285231797290166,15.491361603506526,102011.42909470438,92.90658284521642,5.6878692826483217,0.0019979961969675301,164.57046359458033,2.9880578300347652e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001174991639986724,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88765102831487108,Aqueous,
M14 ,,21:27:44,2025-06-16,13843,302,302,None,5520402.7714837641,11040805.542967528,8,8,0,100,5.0331602096557617,24.938633857028808,0,50,25,0,M14,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,14,2025-Jun-16 17:21:29,56.648139318886628,0.076745336848106277,4.3371061096415922e-08,113.29627863777326,26.274094716494954,46.381213985849499,0.46381213985849501,42587.528775198385,1.0000031288550557,0.88045169833424752,--,954.32415470949229,1674.7697502785234,--,--,--,--,4.3625424952647798,13.723841177269088,105.69185937120095,4.2297763303642322,92.469843417869555,99.99842754120651,8.7250849905295595,5.6317844790382833e-07,--,89.79101186468489,25.392302021383408,125127.54290982737,95.770223669635769,7.5301565821304273,0.0015724587934893941,179.58202372936978,2.7362314561063727e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012866927490811478,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88823138722745365,Aqueous,
M15 ,,21:28:28,2025-06-16,13887,303,303,None,5955611.6460840013,23822446.584336005,8,8,0,100,5.0331602096557617,24.93235121717683,0,25,25,0,M15,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,15,2025-Jun-16 17:21:29,82.953161697830211,0.096546545134126027,2.9612883881400532e-08,165.90632339566042,30.507126536345275,36.776327643149067,0.36776327643149065,103959.45128322265,1.0002917129592166,0.8485374310227588,--,955.31323370962184,899.03043779855375,--,--,--,--,4.2578618363379492,11.660632146498633,99.852991600283403,2.4433043805164569,80.020158742148922,99.99815969675781,8.5157236726758985,5.7692861801866975e-07,--,--,--,--,--,--,--,--,--,--,109.37148057984332,19.791375374724531,198520.99815159856,97.556695619483534,19.979841257851088,0.0018403032421800975,218.74296115968664,2.2459989861430175e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00016718508317433949,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88836002457395891,Aqueous,
