Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (I) (nm),Range1 %Pd (I),Range1 Mw-R (I) (kDa),Range1 %Intensity (I),Range1 %Mass (I),Range1 %Number (I),Range1 Diameter (I) (nm),Range1 Diffusion Coefficient (I) (cm²/s),Range1 Particle Concentration (I) (1/mL),Range2 Radius (I) (nm),Range2 %Pd (I),Range2 Mw-R (I) (kDa),Range2 %Intensity (I),Range2 %Mass (I),Range2 %Number (I),Range2 Diameter (I) (nm),Range2 Diffusion Coefficient (I) (cm²/s),Range2 Particle Concentration (I) (1/mL),Range3 Radius (I) (nm),Range3 %Pd (I),Range3 Mw-R (I) (kDa),Range3 %Intensity (I),Range3 %Mass (I),Range3 %Number (I),Range3 Diameter (I) (nm),Range3 Diffusion Coefficient (I) (cm²/s),Range3 Particle Concentration (I) (1/mL),Range4 Radius (I) (nm),Range4 %Pd (I),Range4 Mw-R (I) (kDa),Range4 %Intensity (I),Range4 %Mass (I),Range4 %Number (I),Range4 Diameter (I) (nm),Range4 Diffusion Coefficient (I) (cm²/s),Range4 Particle Concentration (I) (1/mL),Range5 Radius (I) (nm),Range5 %Pd (I),Range5 Mw-R (I) (kDa),Range5 %Intensity (I),Range5 %Mass (I),Range5 %Number (I),Range5 Diameter (I) (nm),Range5 Diffusion Coefficient (I) (cm²/s),Range5 Particle Concentration (I) (1/mL),RMS Error,Number Unfiltered Peaks (I),Number Filtered Peaks (I),Pre-correction Internal Standard Rh (I) (nm),Internal Standard Viscosity (I) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
F3,,13:11:16,2025-08-30,1960,43,43,None,2807465.9434506297,2807465.9434506297,8,8,0,100,5.0331602096557617,24.976899055561894,0,100,25,5,F3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,3,2025-Aug-30 12:37:26,36.780106993648353,0.047977098936154941,6.5899335851494479e-08,73.560213987296706,20.993948197169118,57.07962785642416,0.57079627856424164,15502.435294955076,1.0029743101303854,4.6948034031166719,--,0.00087107145969390605,3328.9088815729556,--,--,--,--,7.8144399716104811,31.949618236401566,413.41008680882135,26.28956090089067,95.443531088196409,99.997193016911325,15.628879943220962,3.1016741215414508e-07,--,76.455539617927016,43.763052408691472,85897.186095749101,72.143570249106816,3.7896253334682872,0.0028068204503566667,152.91107923585403,3.1701883676980986e-08,--,922.29626512813468,16.966354016322001,29132820.714866064,1.5668688500025036,0.76684357833530326,1.6263831189021881e-07,1844.5925302562694,2.6279891994267129e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012715329555149961,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90047894154376029,Aqueous,
F4,,13:12:03,2025-08-30,2007,44,44,None,3075646.6984089809,3075646.6984089809,8,8,0,100,5.0331602096557617,24.954359215719563,0,100,25,5,F4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,4,2025-Aug-30 12:37:26,30.943737393740435,0.040713425041182263,7.8282175046193721e-08,61.887474787480869,17.662571169234162,57.079631152787314,0.57079631152787313,10347.151716075854,1.0009516566501588,2.9877592382918041,--,0.00030020593058646141,3954.4290766890654,--,--,--,--,7.6327570515250045,27.7514139203412,391.27012461710433,28.029790494360448,96.371893233974845,99.998055137292255,15.265514103050009,3.1736147906820399e-07,--,74.983192238278946,34.780795627140428,82076.579746078321,71.970209505639559,3.6281067660251658,0.0019448627077345813,149.96638447655789,3.2305147259436525e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0003037967997524264,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90094666854950789,Aqueous,
F5,,13:12:48,2025-08-30,2052,45,45,None,5956457.0643627495,10829921.700472768,8,8,0,100,5.0331602096557617,24.962378756249731,0,55.000001192092896,25,5,F5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,5,2025-Aug-30 12:37:26,51.076670779192355,0.08467387301096907,4.7435666485879031e-08,102.15334155838471,19.41149547804606,38.004621644122366,0.38004621644122366,33425.495529255211,0.99988764377902206,0.78718513102480647,--,1483.91554297228,1485.7602371358514,--,--,--,--,4.0449108342815121,21.884994418421087,88.557270933276754,3.261083734102197,94.470071540360749,99.998953123892449,8.0898216685630242,5.9898870940653952e-07,--,65.351940363157993,34.028119920275799,59500.479367364154,96.738916265897799,5.5299284596392528,0.001046876107547709,130.70388072631599,3.7073970670604463e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011796777401367911,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90078020665979175,Aqueous,
F6,,13:13:32,2025-08-30,2096,46,46,None,5173434.5631639995,12933586.215184545,8,8,0,100,5.0331602096557617,24.993999957011539,0,40.000000596046448,25,5,F6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,6,2025-Aug-30 12:37:26,54.664976570073719,0.07180396620081364,4.4358906484491434e-08,109.32995314014744,16.849568313739976,30.823334008276614,0.30823334008276615,39180.553296743063,0.99993395044173028,0.33708195693154253,--,1594.9654139567306,1153.353531021264,--,--,--,--,2.3930072282590431,0,25.931751608906758,1.2427535655491424,95.512522310675024,99.985609913984135,4.7860144565180862,1.0133185370329865e-06,--,13.179675161698622,10.413835314404475,1404.5321649370508,3.9294306878456728,2.0125673740882775,0.014253258913603673,26.359350323397244,1.8398621771011027e-07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.8623616596426187e-05,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90012435448378758,Aqueous,
F7,,13:14:19,2025-08-30,2143,47,47,None,4677297.5841697929,4677297.5841697929,8,8,0,100,5.0331602096557617,25.017071285288775,0,100,25,5,F7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,7,2025-Aug-30 12:37:26,38.327582405546913,0.048790087346089181,6.330571028972237e-08,76.655164811093826,21.877243161892252,57.079632444351873,0.57079632444351869,17071.775543012693,1.0020730477306379,3.4182667367584085,--,1.0027974242417445e-05,3197.8921081359522,--,--,--,--,6.6956971260141893,24.659279426371512,287.98884853375836,19.851155655520472,95.677831705568224,99.995491650204741,13.391394252028379,3.6237523624599374e-07,--,73.046802481174851,45.4549759742955,77202.749699203341,80.148844344479528,4.3221682944317763,0.0045083497952583939,146.0936049623497,3.3216441315091342e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.6126563167354253e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89964634743646998,Aqueous,
F8,,13:15:06,2025-08-30,2190,48,48,None,4517091.1783449901,4517091.1783449901,8,8,0,100,5.0331602096557617,25.047090026426496,0,100,25,5,F8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,8,2025-Aug-30 12:37:26,29.695485650740817,0.052721484321901893,8.1772571115304245e-08,59.390971301481635,16.950074044039486,57.079632383842259,0.5707963238384226,9396.7945330707735,1.0017066600711828,3.9313519660836467,--,2.7038091976035984e-05,4130.7467877504705,--,--,--,--,9.4974607013204277,38.784018699189083,652.5062832890153,34.003531606057052,95.492698243086082,99.997738761701115,18.994921402640855,2.556763632452934e-07,--,80.633166308526725,35.820589166460586,97283.557910978459,65.996468393942948,4.5073017569139155,0.002261238298884903,161.26633261705345,3.0115104284599049e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.9178840710319917e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89902504638769776,Aqueous,
G1,,13:15:55,2025-08-30,2239,49,49,None,2807867.8542741104,2807867.8542741104,8,8,0,100,5.0331602096557617,25.027791893358263,0,100,25,5,G1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",7,1,2025-Aug-30 12:37:26,34.277685948688401,0.054983966956375273,7.080527367789295e-08,68.555371897376801,19.565577100708772,57.079632300725443,0.57079632300725447,13146.149125896467,1.0016629012303018,4.4734603055648776,--,4.0164070807540031e-05,3576.7330314764463,--,--,--,--,6.5528177207362157,28.580511647404933,273.81491204032324,20.855323797665438,96.504166028962089,99.996402623162169,13.105635441472431,3.7038126773486191e-07,--,72.545386605606225,46.479413801314642,75968.485104781226,79.144676202334551,3.4958339710379258,0.0035973768378188809,145.09077321121245,3.3455482811558816e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012366057675870838,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89942437792545782,Aqueous,
G2,,13:16:39,2025-08-30,2283,50,50,None,5133261.4204237554,5133261.4204237554,8,8,0,100,5.0331602096557617,24.979805803748086,0,100,25,5,G2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",7,2,2025-Aug-30 12:37:26,45.515887648140101,0.051159139330682647,5.3255482434891508e-08,91.031775296280202,25.980300789572269,57.079631161788164,0.57079631161788169,25523.98518898504,1.0007495238211477,1.5263310450547385,--,0.00020286609304650196,2690.2041002056212,--,--,--,--,5.2361075010702418,11.13363510741541,161.99994714589383,10.84936321216148,97.983452470452931,99.998903864588641,10.472215002140484,4.6293368779356977e-07,--,64.182946955356954,16.581337901016244,57039.953576675929,89.150636787838522,2.0165475295470623,0.0010961354113661935,128.36589391071391,3.7766582404513709e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.7501380509585621e-05,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90041865335972127,Aqueous,
G3,,13:17:22,2025-08-30,2326,51,51,None,3390344.8159033856,3390344.8159033856,8,8,0,100,5.0331602096557617,24.953930957574901,0,100,25,5,G3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",7,3,2025-Aug-30 12:37:26,36.03156506775592,0.05465322821574807,6.7227601042635185e-08,72.063130135511841,20.566684912999669,57.079632467601222,0.57079632467601227,14774.263379965159,1.0035416302946618,5.7709341583605358,--,6.2000539483494074e-06,3396.006678821414,--,--,--,--,6.0085254019248104,25.712025056769043,223.53204609700481,20.739381954419027,97.212429684664102,99.995861189354528,12.017050803849621,4.0314644930033326e-07,--,68.579142380728754,53.894581390666183,66604.07716997544,79.260618045580983,2.7875703153358926,0.0041388106454728502,137.15828476145751,3.5321463599952134e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.6878200259219015e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90095555939277028,Aqueous,
G4,,13:18:09,2025-08-30,2373,52,52,None,3083030.8042803938,3083030.8042803938,8,8,0,100,5.0331602096557617,24.944363714995593,0,100,25,5,G4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",7,4,2025-Aug-30 12:37:26,21.676084859607482,0.049650415404966466,1.1172238596070426e-07,43.352169719214963,12.372629212614742,57.079630813176237,0.57079630813176241,4498.9030339972323,1.0016217689945182,2.9200153631084356,--,0.00053645114535346729,5643.6634195307088,--,--,--,--,8.8972691726691053,15.954464407977941,560.07934071515308,44.158941460250105,96.340180054348849,99.998031312243882,17.794538345338211,2.721850796917673e-07,--,73.288771933687343,14.178791517994839,77802.449433051675,54.370216281905243,1.496228841572488,0.0019685573647189197,146.57754386737469,3.304331420634575e-08,--,--,--,--,--,--,--,--,--,--,2035.7382177244319,11.791667952879397,185748890.76140809,1.4708422578446654,2.1635911040786517,1.3039138948640716e-07,4071.4764354488639,1.1895949576016947e-09,--,--,--,--,--,--,--,--,--,--,7.612615798812216e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90115421887218317,Aqueous,
G5,,13:18:53,2025-08-30,2417,53,53,None,5994099.1294593299,5994099.1294593299,8,8,0,100,5.0331602096557617,24.957958572570735,0,100,25,5,G5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",7,5,2025-Aug-30 12:37:26,37.374946209931792,0.047860094911764794,6.4818106440262533e-08,74.749892419863585,21.333481893602006,57.079632365953678,0.57079632365953681,16095.433934394541,1.0006334301903383,2.7876661141976355,--,2.47327141030986e-05,3274.290892305718,--,--,--,--,7.2342004860424112,27.689894953529816,345.12835701057173,19.862239900062033,94.708057347525497,99.997855475272516,14.468400972084822,3.3487781356191779e-07,--,80.467777748402725,38.908550769056902,96817.314269955212,80.137760099937978,5.2919426524744919,0.0021445247274884758,160.93555549680545,3.0106128309011661e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.3463722075491194e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90087195009067889,Aqueous,
G6,,13:19:39,2025-08-30,2463,54,54,None,5223842.1357974419,6529802.5724451616,8,8,0,100,5.0331602096557617,25.028714099318133,0,80.000001192092896,25,5,G6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",7,6,2025-Aug-30 12:37:26,43.945911834932133,0.073322747147390011,5.5229254724582337e-08,87.891823669864266,25.084164434178227,57.079631271273556,0.57079631271273557,23511.444765049131,1.0006388488729405,2.4524813169958346,--,0.00019317220684905422,2789.909341455967,--,--,--,--,5.3310511310582243,18.779833838235035,168.95667686647124,10.138118120943803,97.590333670215458,99.998866364611942,10.662102262116449,4.5527606079323427e-07,--,63.65190960936885,23.576860795549507,55941.828635054299,89.861881879056185,2.4096663297845384,0.0011336353880796297,127.3038192187377,3.8130827083281451e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.7455110320550202e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89940528806801534,Aqueous,
G7,,13:20:25,2025-08-30,2509,55,55,None,5265454.3716614675,7020605.8288819566,8,8,0,100,5.0331602096557617,25.064438163669344,0,75,25,5,G7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",7,7,2025-Aug-30 12:37:26,43.494717695663603,0.062465279891883982,5.585475751857172e-08,86.989435391327206,24.826624982728418,57.079632419832024,0.57079632419832027,22950.514103849357,1.0007263186289959,4.8163517608618927,--,1.2746215150825771e-05,2821.5067383437449,--,--,--,--,6.5406871608861561,29.195096325750225,272.63037186988134,15.746083056198206,94.624158120361017,99.998638248503056,13.081374321772312,3.7142686241866968e-07,--,85.666983746730892,40.856549056724887,112092.26083001797,84.253916943801798,5.3758418796389931,0.0013617514969418466,171.33396749346178,2.8358497100964274e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.5914393579411688e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8986663234185438,Aqueous,
G8,,13:21:11,2025-08-30,2555,56,56,None,3558977.1164581534,3558977.1164581534,8,8,0,100,5.0331602096557617,25.081388031924863,0,100,25,5,G8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",7,8,2025-Aug-30 12:37:26,23.477987923802672,0.062845557307486033,1.0352132120200378e-07,46.955975847605345,13.401146966339777,57.079622878386871,0.57079622878386871,5423.1419536113253,1.0043215642117473,5.8549086921524855,--,0.0028352922584918079,5229.3850477035376,--,--,--,--,9.6300453601764584,39.553196300659891,674.01914173819284,46.35836932407274,96.948008204622269,99.995364752152284,19.260090720352917,2.5238430746002295e-07,--,75.620549387154682,51.886573047485044,83718.247285259349,52.401763399924384,2.5576479495391111,0.004634993088218368,151.24109877430936,3.2140368573540091e-08,--,805.23309630812184,21.01827435085297,21205770.466692977,1.2398672760028837,0.49434384583862417,2.5475949452506556e-07,1610.4661926162437,3.0183462902606829e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.5605469409206984e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89831607132760194,Aqueous,
H1,,13:21:58,2025-08-30,2602,57,57,None,2895705.7806059318,2895705.7806059318,8,8,0,100,5.0331602096557617,25.042935941013756,0,100,25,5,H1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",8,1,2025-Aug-30 12:37:26,33.959555986834808,0.050238099092573298,7.1497115141202909e-08,67.919111973669615,19.383988798443113,57.07962968054634,0.5707962968054634,12862.445651722644,1.0008547270103216,4.3679986738414955,--,0.00057381738803887481,3611.6812053887002,--,--,--,--,7.6523556312523313,41.002397640915312,393.62487670247947,23.86091699206046,96.302609195500025,99.998708435714349,15.304711262504663,3.1728926379464457e-07,--,84.256154247355582,44.015959711666106,107820.50387531283,76.139083007939547,3.6973908044999817,0.0012915642856453715,168.51230849471116,2.8817008160695383e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00022878104669731464,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89911098034116388,Aqueous,
H2,,13:22:44,2025-08-30,2648,58,58,None,5006808.9388941023,5006808.9388941023,8,8,0,100,5.0331602096557617,24.96365307262673,0,100,25,5,H2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",8,2,2025-Aug-30 12:37:26,43.442505527901361,0.047819166349496699,5.5773427163219298e-08,86.885011055802721,24.796820297172427,57.079627419846759,0.57079627419846757,22886.103551115797,1.0005019868201908,1.262078528803545,--,0.00080653708616478502,2817.3979685861127,--,--,--,--,5.1430475673110001,16.526908157048144,155.34328305215732,10.639663596381389,97.802991159816187,99.998994728881911,10.286095134622,4.7110927638473529e-07,--,63.248299076608504,24.176227013614405,55115.373907028152,89.360336403618604,2.197008840183813,0.0010052711180926781,126.49659815321701,3.8308341144690923e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.1420709556291112e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90075376045231914,Aqueous,
H3,,13:23:28,2025-08-30,2692,59,59,None,3936741.4135166924,3936741.4135166924,8,8,0,100,5.0331602096557617,24.91765109817397,0,100,25,5,H3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",8,3,2025-Aug-30 12:37:26,38.541547648222917,0.038885331788685647,6.2789284193397003e-08,77.083095296445833,21.999373737916056,57.079632449400115,0.57079632449400119,17295.601977194368,1.0013639326858221,2.5973250086146655,--,9.0438944392228245e-06,3171.8048104134805,--,--,--,--,6.5199608186428906,29.047543989568791,270.61326136369394,20.296407787087265,96.707991731552184,99.998996012198404,13.039921637285781,3.7116729008830691e-07,--,74.688133380628244,34.917700567189023,81322.882560136553,79.703592212912724,3.2920082684478289,0.0010039878015980757,149.37626676125649,3.2401347831318165e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.5606106039265619e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90170928942147588,Aqueous,
H4,,13:24:13,2025-08-30,2737,60,60,None,3565892.6622784999,3565892.6622784999,8,8,0,100,5.0331602096557617,24.93121859886767,0,100,25,5,H4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",8,4,2025-Aug-30 12:37:26,25.580856448444244,0.03885488699955425,9.4635748124004075e-08,51.161712896888488,14.601456248017326,57.079622324002941,0.57079622324002943,6628.54734998412,1.0009244496219682,2.8807084785191246,--,0.0027412731836015782,4780.5297829533793,--,--,--,--,8.6916477699392676,13.505958162392526,530.26113060814555,39.908898734213849,92.75059155826564,99.996559695828623,17.383295539878535,2.7852756482194526e-07,--,99.152266764587594,21.302701142207937,157807.48244113143,60.091101265786129,7.249408441734368,0.0034403041713664652,198.30453352917519,2.4415614152311957e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00017574318756186493,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90142729297321489,Aqueous,
H5,,13:25:00,2025-08-30,2784,61,61,None,5058090.8849754836,5058090.8849754836,8,8,0,100,5.0331602096557617,24.969206860188873,0,100,25,5,H5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",8,5,2025-Aug-30 12:37:26,36.218396684747361,0.050178250465018844,6.6907782801591717e-08,72.436793369494723,20.673327707847633,57.079632452514893,0.57079632452514895,14954.133342439485,1.001313081734321,3.3760458906821187,--,9.0438632068454766e-06,3379.8510380768198,--,--,--,--,6.9660848178479187,22.371725533321065,315.93937411744076,20.847345140146555,94.259535112814078,99.997265077328748,13.932169635695837,3.4787009951360472e-07,--,66.15508097836215,31.293682685458823,61225.514780262667,75.421786810332719,3.2660996372160369,0.0027344592593102762,132.3101619567243,3.6630483750712532e-08,--,--,--,--,--,--,--,--,--,--,1071.6896230136749,27.25477688797308,41393691.948536552,3.7308680495207258,2.4743652499698636,4.634119434864921e-07,2143.3792460273498,2.2611888430817105e-09,--,--,--,--,--,--,--,--,--,--,7.6276796064916134e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90063851674545314,Aqueous,
H6,,13:25:46,2025-08-30,2830,62,62,None,5291042.8239351334,6224756.0888533918,8,8,0,100,5.0331602096557617,25.0126070783841,0,85.000002384185791,25,5,H6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",8,6,2025-Aug-30 12:37:26,44.408918411038371,0.046267832970769716,5.4630223750315868e-08,88.817836822076742,25.348445334102948,57.079627788913427,0.57079627788913423,24095.138217676085,1.0003666042575698,1.0364288593426232,--,0.00073261238507402334,2759.6490067742493,--,--,--,--,5.8350349895059814,14.100916649909479,208.72148494774598,10.608341151412889,94.293582839945415,99.99650128178105,11.670069979011963,4.1577628131925724e-07,--,68.047297487436794,32.236767864644733,65401.77852039571,89.391658848587113,5.706417160054607,0.0034987182189533715,136.09459497487359,3.5652689215945139e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010254386112442911,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89973880608212298,Aqueous,
H7,,13:26:33,2025-08-30,2877,63,63,None,5367476.5788174719,5963863.0233411631,8,8,0,100,5.0331602096557617,25.046861636134103,0,89.999997615814209,25,5,H7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",8,7,2025-Aug-30 12:37:26,39.743005976878656,0.067673330627632117,6.1099092319175355e-08,79.486011953757313,22.685160228130162,57.079628655486552,0.57079628655486547,18583.558169376392,1.0007652261935247,5.9016770728348771,--,0.00066864615137133697,3086.4243564863614,--,--,--,--,6.9134274770002255,38.597064009906354,310.3796945070502,17.514622151687906,96.128238723100949,99.999169411713254,13.826854954000451,3.512384557878494e-07,--,83.634385981332457,43.117914169460256,105968.01098971954,82.485377848312098,3.8717612768990488,0.00083058828673789433,167.26877196266491,2.9034249043985865e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011161308820784873,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89902977064552447,Aqueous,
H8,,13:27:20,2025-08-30,2924,64,64,None,4901166.8132238658,4901166.8132238658,8,8,0,100,5.0331602096557617,25.058396379232718,0,100,25,5,H8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",8,8,2025-Aug-30 12:37:26,28.059805872397149,0.027799793934754451,8.6565105829688391e-08,56.119611744794298,16.016434064958545,57.079632474272216,0.57079632474272213,8230.1386139676688,1.0010838712745851,2.3028506138977138,--,6.339637876717204e-06,4372.8420030099942,--,--,--,--,8.8841978928462453,33.496486989407671,558.15597392849884,38.501092046078512,95.978823270867125,99.998895811029868,17.768395785692491,2.7340679419809594e-07,--,95.404524730747127,37.030463062355196,144202.94801331006,61.498907953921481,4.0211767291328711,0.0011041889701291459,190.80904946149425,2.546000906937854e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00032184891753222415,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89879122712135118,Aqueous,
