Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (M) (nm),Range1 %Pd (M),Range1 Mw-R (M) (kDa),Range1 %Intensity (M),Range1 %Mass (M),Range1 %Number (M),Range1 Diameter (M) (nm),Range1 Diffusion Coefficient (M) (cm²/s),Range1 Particle Concentration (M) (1/mL),Range2 Radius (M) (nm),Range2 %Pd (M),Range2 Mw-R (M) (kDa),Range2 %Intensity (M),Range2 %Mass (M),Range2 %Number (M),Range2 Diameter (M) (nm),Range2 Diffusion Coefficient (M) (cm²/s),Range2 Particle Concentration (M) (1/mL),Range3 Radius (M) (nm),Range3 %Pd (M),Range3 Mw-R (M) (kDa),Range3 %Intensity (M),Range3 %Mass (M),Range3 %Number (M),Range3 Diameter (M) (nm),Range3 Diffusion Coefficient (M) (cm²/s),Range3 Particle Concentration (M) (1/mL),Range4 Radius (M) (nm),Range4 %Pd (M),Range4 Mw-R (M) (kDa),Range4 %Intensity (M),Range4 %Mass (M),Range4 %Number (M),Range4 Diameter (M) (nm),Range4 Diffusion Coefficient (M) (cm²/s),Range4 Particle Concentration (M) (1/mL),Range5 Radius (M) (nm),Range5 %Pd (M),Range5 Mw-R (M) (kDa),Range5 %Intensity (M),Range5 %Mass (M),Range5 %Number (M),Range5 Diameter (M) (nm),Range5 Diffusion Coefficient (M) (cm²/s),Range5 Particle Concentration (M) (1/mL),RMS Error,Number Unfiltered Peaks (M),Number Filtered Peaks (M),Pre-correction Internal Standard Rh (M) (nm),Internal Standard Viscosity (M) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
I4 ,,20:57:25,2025-06-11,7965,196,196,None,3929128.2855213424,3929128.2855213424,7,7,0,100,5.0331602096557617,25.007501210375413,0,100,25,0,I4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,4,2025-Jun-11 18:39:14,71.96007560224183,0.056067063447021386,3.4204514508244225e-08,143.92015120448366,41.074546201615959,57.07963180674637,0.57079631806746367,74542.097450761546,1.0018883582011178,7.3644581765862194,--,6.7498766666030706e-05,1727.8432659246312,--,--,--,--,2.9806012228029988,23.492389856709046,43.346582694672506,7.8385691479614792,92.996228794185015,99.896705860772769,5.9612024456059975,8.2579294107533618e-07,--,--,--,--,--,--,--,--,--,--,111.75338349100059,11.388528406505236,208784.85799344172,84.955356344052234,3.8460362554863092,6.7773368630906538e-05,223.50676698200118,2.2024921063346982e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011530059960723413,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88682340215589017,Aqueous,
I5 ,,20:58:06,2025-06-11,8006,197,197,None,1472377.9390814349,1472377.9390814349,7,7,0,100,5.0331602096557617,25.021799294132652,0,100,25,0,I5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,5,2025-Jun-11 18:39:14,15.824910033056886,0.040028532055627085,1.5559569415742138e-07,31.649820066113772,9.0327992603342295,57.079624727505447,0.57079624727505451,2154.7521035387099,1.0014436783322485,6.0944087847150499,--,0.0034425333751809087,7859.9251408232767,--,--,--,--,5.0912979356260744,14.114524599000463,151.71062934857065,42.975948272731664,98.339973578819311,99.999805642253023,10.182595871252149,4.8362674758090785e-07,--,--,--,--,--,--,--,--,--,--,103.82346928187216,10.216161691222943,175754.70273858149,57.024051727268343,1.6600264211806897,0.00019435774698538705,207.64693856374433,2.3716100787263421e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00022038814869901883,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88653155604020573,Aqueous,
I6 ,,20:58:46,2025-06-11,8046,198,198,None,1674213.6736149904,1674213.6736149904,7,7,0,100,5.0331602096557617,25.056692395620498,0,100,25,0,I6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,6,2025-Jun-11 18:39:14,11.437657764382379,0.047364092272753046,2.1547717809877852e-07,22.875315528764759,6.5285725914312707,57.079628765967072,0.57079628765967072,1008.0354332165782,1.0015319800304852,2.0450990609693172,--,0.0022903383106296802,10884.84275940638,--,--,--,--,5.8886508686494325,26.72153113740416,213.23654681206114,66.186336162803087,98.637338388378154,99.999841158899528,11.777301737298865,4.1852612323303633e-07,--,--,--,--,--,--,--,--,--,--,112.6271679151093,15.063720370697887,212624.51286984625,33.813663837196913,1.362661611621836,0.00015884110047225346,225.25433583021859,2.1882413140196446e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00013317402346688418,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88582002012351391,Aqueous,
I7 ,,20:59:27,2025-06-11,8087,199,199,None,4625837.9459698377,4625837.9459698377,7,7,0,100,5.0331602096557617,25.082542900501355,0,100,25,0,I7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,7,2025-Jun-11 18:39:14,282.40815145328298,0.019852085659770011,8.732870620214613e-09,564.81630290656597,4.2650591501491205e-07,1.5102464741902686e-07,1.5102464741902687e-09,1827011.1408685141,1.0307477173611959,4.9961790423565633,--,351.98001841968153,0.013678608522598876,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,111.39871755748879,7.3193962085614812,207237.77875556386,100,100,100,222.79743511497759,2.2138799286111715e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0019357446097355328,2,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8852935070133614,Aqueous,
I8 ,,21:00:14,2025-06-11,8134,200,200,None,938321.76301034435,938321.76301034435,7,7,0,100,5.0331602096557617,25.089523740609938,0,100,25,0,I8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,8,2025-Jun-11 18:39:14,55.79926934816244,0.010779553313608562,4.4206448284576458e-08,111.59853869632488,31.850013642949001,57.079624903722632,0.57079624903722637,41109.297013215946,1.0027020562002822,4.038650686251545,--,0.00095588709685435114,2233.0912028854723,--,--,--,--,2.6515556659913369,19.231525558351485,32.967476850256915,36.90159807999575,99.701150592940891,99.999999060308156,5.3031113319826737,9.3027936256223189e-07,--,--,--,--,--,--,--,--,--,--,179.8426982197762,17.325882799167992,635589.70435839088,63.09840192000425,0.29884940705910357,9.3969183653578361e-07,359.68539643955239,1.3715805752326333e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00042082380558130708,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8851514154057093,Aqueous,
I9 ,,21:00:55,2025-06-11,8175,201,201,None,629520.65778642148,629520.65778642148,7,7,0,100,5.0331602096557617,25.065385494914931,0,100,25,0,I9,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,9,2025-Jun-11 18:39:14,18.75302959375383,0.008383411362086049,1.314517732424391e-07,37.50605918750766,10.70416008274942,57.079630943016852,0.57079630943016857,3205.6138830338587,1.0016231307123504,2.5987185547468021,--,0.00058260017748129654,6640.2946927198072,--,--,--,--,2.4288813637748485,32.485620536336206,26.850496720162525,33.835756212016776,99.595873811069822,99.999997963778242,4.8577627275496971,1.0149194730267561e-06,--,--,--,--,--,--,--,--,--,--,114.22647815649438,12.599896193764401,219756.32569070603,44.123841681564826,0.28474047047740031,1.8797356724454214e-06,228.45295631298876,2.1580976963936298e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00040432716595386134,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88564290289334247,Aqueous,
I10 ,,21:01:36,2025-06-11,8216,202,202,None,3277215.2832874809,3277215.2832874809,7,7,0,100,5.0331602096557617,25.028260957389737,0,100,25,0,I10,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,10,2025-Jun-11 18:39:14,18.202074247744164,0.060788414370907679,1.3529817821999532e-07,36.404148495488329,10.389677087646957,57.079632498118059,0.5707963249811806,2989.5752955524158,0.99999419022209901,0.25232321885009668,--,7.2478657830854302e-07,6834.5963577657421,--,--,--,--,3.6331304441773109,18.806055704162109,68.884913964135237,8.9513047280458427,92.36598149314851,99.868279315599523,7.2662608883546218,6.7784725139494254e-07,--,17.427070234561111,52.749191467153167,2700.1970919144155,88.052021152608333,7.4010871821880917,0.13171999152680561,34.854140469122221,1.4131506055796294e-07,--,276.50761890483676,24.274884122794028,1738941.3536300466,2.9966741193458186,0.23293132466340616,6.9287367168854341e-07,553.01523780967352,8.9064724339203315e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.5365670149775741e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88639971712748067,Aqueous,
I11 ,,21:02:18,2025-06-11,8258,203,203,None,5000781.4888608856,5000781.4888608856,7,7,0,100,5.0331602096557617,25.004489143354995,0,100,25,0,I11,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,11,2025-Jun-11 18:39:14,20.994632924577672,0.060430722009093149,1.1722824102107034e-07,41.989265849155345,9.6999395584702022,46.201996449839456,0.46201996449839455,4174.9148704127711,0.99989402977746189,0.097961793588323895,--,2609.4190921529894,4506.6570855893515,--,--,--,--,1.7625526848259161,11.135522131351355,12.679495105264479,1.4683530900536013,93.055085827329847,99.983156069420573,3.5251053696518322,1.3963633029638343e-06,--,13.611141545469165,17.832887592246838,1514.4855230314251,47.093438161459083,6.5790437950424074,0.016825895984788567,27.22228309093833,1.8081979975078246e-07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.0291277922542274e-05,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88688490399854314,Aqueous,
I12 ,,21:03:00,2025-06-11,8300,204,204,None,2128078.2153599248,2128078.2153599248,7,7,0,100,5.0331602096557617,24.994927680697142,0,100,25,0,I12,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,12,2025-Jun-11 18:39:14,17.556796694310801,0.057245504526636057,1.4014761294522481e-07,35.113593388621602,10.021354819489199,57.07963129023743,0.57079631290237431,2747.4621852974083,1.0006057575053966,0.77883000080714504,--,0.00048262088100934291,7079.5656519134382,--,--,--,--,4.6961413224322319,22.417604820828245,125.57946206977152,20.47610617195663,95.07851774049125,99.918718700336925,9.3922826448644638,5.2394997908578803e-07,--,20.532506099100463,41.445115147924717,3963.0573449889926,72.149187015079931,4.2702457508891065,0.081278393703580282,41.065012198200925,1.1983647469999143e-07,--,300.34384158102381,22.581135512838188,2110138.5176879731,7.3747068129634439,0.65123650861963767,2.9059594875990847e-06,600.68768316204762,8.1924208424579649e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010648025351836828,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88708018272108169,Aqueous,
I13 ,,21:03:41,2025-06-11,8341,205,205,None,3584115.8173574382,3584115.8173574382,7,7,0,100,5.0331602096557617,24.960392051782691,0,100,25,0,I13,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,13,2025-Jun-11 18:39:14,37.088860568386309,0.058763630323340942,6.6281400997170164e-08,74.177721136772618,21.170185310456642,57.079632498879249,0.57079632498879251,15808.64249805432,1.0002497903564029,3.2670478363385271,--,2.1145778883297727e-07,3348.2093241132079,--,--,--,--,4.010605762330445,10.600681142950775,86.809919458087464,9.2997889087236594,98.728745098195205,99.999533142409561,8.0212115246608899,6.1295020890632208e-07,--,61.459104494878019,23.831911940605803,51536.238058023955,90.700211091276344,1.2712549018047845,0.00046685759041998292,122.91820898975604,3.9998982413845932e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.9535510289033294e-05,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88778613224123881,Aqueous,
I14 ,,21:04:20,2025-06-11,8380,206,206,None,3103830.03841912,3103830.03841912,7,7,0,100,5.0331602096557617,24.968015875194737,0,100,25,0,I14,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,14,2025-Jun-11 18:39:14,33.817264615463792,0.056076274382152,7.2708316516858856e-08,67.634529230927583,19.302769465768804,57.079629843692707,0.57079629843692703,12736.698343404221,1.0015474258608656,6.9060314363609328,--,0.0005497720268146485,3672.865133373044,--,--,--,--,5.8557135975063739,10.807820943646776,210.45630307329367,24.074988824405381,98.60498370170798,99.999347217106262,11.711427195012748,4.1989696703106827e-07,--,76.745648311835524,13.041798773731292,86661.74768090804,75.925011175594619,1.3950162982920289,0.0006527828937456365,153.49129662367105,3.2038251464172245e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00013282682747524507,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88763020989437513,Aqueous,
I15 ,,21:05:01,2025-06-11,8421,207,207,None,1995615.8356249135,1995615.8356249135,7,7,0,100,5.0331602096557617,24.978366820112164,0,100,25,0,I15,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,15,2025-Jun-11 18:39:14,17.076500855739113,0.052946264913147106,1.4402647150116582e-07,34.153001711478225,9.7472037622939496,57.079631504355206,0.5707963150435521,2574.8122501210305,1.0020414331679213,3.52872683642945,--,0.00040819433859279894,7275.5064804955537,--,--,--,--,6.4664934956055031,31.295244458116727,265.44932240067862,55.391860979567163,98.109103245591285,99.999440863052655,12.932986991211006,3.8034031357336825e-07,--,--,--,--,--,--,--,--,--,--,104.62590286484432,22.817109212662313,178949.50499645984,44.60813902043283,1.8908967544087152,0.00055913694733681274,209.25180572968864,2.3507258685412565e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012435430963035079,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88741858713191279,Aqueous,
I16 ,,21:05:40,2025-06-11,8460,208,208,None,3542362.3814453003,3542362.3814453003,7,7,0,100,5.0331602096557617,24.96697497689636,0,100,25,0,I16,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,16,2025-Jun-11 18:39:14,68.654410554153543,0.057292699415713938,3.5813122696465691e-08,137.30882110830709,39.187684295684548,57.079631125481598,0.570796311254816,66775.243410615556,1.0028155706490063,7.7988146570069956,--,0.00014012415669089779,1809.1021811175328,--,--,--,--,4.6393411371904358,14.792570726219809,122.05431193126017,13.574732358870685,92.268020943116056,99.999350968843331,9.2786822743808717,5.2997370879228447e-07,--,--,--,--,--,--,--,--,--,--,105.91741745158073,6.9393627136199125,184160.86240984479,86.425267641129309,7.7319790568839393,0.00064903115668027173,211.83483490316146,2.3213640286815126e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014716139031538275,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88765149558474365,Aqueous,
I17 ,,21:06:21,2025-06-11,8501,209,209,None,1815523.1486053329,1815523.1486053329,7,7,0,100,5.0331602096557617,25.00933997217469,0,100,25,0,I17,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,17,2025-Jun-11 18:39:14,19.29623885149395,0.043352028914272166,1.275626227306207e-07,38.5924777029879,11.014222164625249,57.079632198751035,0.5707963219875104,3427.1065094353153,1.0016390970100186,9.3954679097304687,--,0.00010938789915508925,6443.8342147215708,--,--,--,--,5.8478739386659297,10.659764070327885,209.7976323033279,40.503819038199374,94.690075069676226,99.999220658806919,11.695747877331859,4.2091858725918483e-07,--,--,--,--,--,--,--,--,--,--,110.78531177701682,6.9066815219669468,204577.59656093799,59.496180961800619,5.3099249303237661,0.00077934119307086519,221.57062355403363,2.2218458361045287e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00019336047260738989,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88678586099869738,Aqueous,
I18 ,,21:07:00,2025-06-11,8540,210,210,None,1602192.7552281208,1602192.7552281208,7,7,0,100,5.0331602096557617,25.025686298693614,0,100,25,0,I18,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,18,2025-Jun-11 18:39:14,11.845674873983066,0.044375032513694346,2.0788518241049806e-07,23.691349747966132,6.7614675852118369,57.079631655788617,0.57079631655788621,1094.1929121905255,1.0010746566263564,2.0586769515403454,--,0.0004995683950060031,10501.33341420039,--,--,--,--,6.4673376196542991,20.984304928388095,265.53040651230492,63.934921394617263,97.942536404573616,99.999672342139377,12.934675239308598,3.8076569166108489e-07,--,--,--,--,--,--,--,--,--,--,115.50887742281206,15.293764436604961,225572.4643193832,36.065078605382745,2.0574635954263734,0.00032765786062166342,231.01775484562413,2.1319056482035312e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00019045852983811786,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88645224452174121,Aqueous,
I19 ,,21:07:42,2025-06-11,8582,211,211,None,994256.04208041471,994256.04208041471,7,7,0,100,5.0331602096557617,25.02683997250341,0,100,25,0,I19,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,19,2025-Jun-11 18:39:14,7.2228629826103559,0.018562424226215561,3.4094724061440232e-07,14.445725965220712,4.1227820970684572,57.079611048892914,0.5707961104889292,343.86411517092733,1.0027083922158386,2.0511736400745146,--,0.020818855692619993,17222.962768824902,--,--,--,--,3.2409159770881693,22.145038503906601,52.727734258867017,68.182088151290699,99.845428608919207,99.999999161995163,6.4818319541763385,7.5985160388806863e-07,--,--,--,--,--,--,--,--,--,--,180.06488429765363,17.129169637540031,637428.52325490827,31.817911848709297,0.15457139108079862,8.3800483748369206e-07,360.12976859530727,1.3676265713119956e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00030962294138151957,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88642870696808629,Aqueous,
I20 ,,21:08:23,2025-06-11,8623,212,212,None,1067567.5481303229,1067567.5481303229,7,7,0,100,5.0331602096557617,24.983460342254638,0,100,25,0,I20,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,20,2025-Jun-11 18:39:14,73.077488314353545,0.011124120708281549,3.3660143832843181e-08,146.15497662870709,41.712361754276031,57.079632478396334,0.57079632478396336,77278.65470546273,1.0021659181536149,4.5139708322271233,--,2.069968807085802e-06,1700.344375305003,--,--,--,--,2.532161787968862,14.500263170673506,29.598380828167763,30.19393239492835,99.529501769661778,99.999999334442066,5.0643235759377241,9.7142243410013305e-07,--,--,--,--,--,--,--,--,--,--,230.36466893873947,17.324443987185358,1134381.9690765918,69.806067605071647,0.47049823033823013,6.655579377840621e-07,460.72933787747894,1.0677847340636196e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00048338297726128836,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88731448275362002,Aqueous,
I21 ,,21:09:04,2025-06-11,8664,213,213,None,554855.45975797949,554855.45975797949,7,7,0,100,5.0331602096557617,24.957425657565558,0,100,25,0,I21,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,21,2025-Jun-11 18:39:14,5.676066267925731,0.0076436306166006518,4.3306561887004549e-07,11.352132535851462,3.2398777589143943,57.079632371846486,0.57079632371846489,195.65858019288038,1.0014681367144052,4.230832553237498,--,0.00015798087505165267,21876.338105591109,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,112.48158467423211,12.902418568104693,211981.99662078661,17.953711631895676,1.3759216209385396,84.895519209167688,224.96316934846422,2.1853436348588032e-08,--,--,--,--,--,--,--,--,--,--,7249.5326823842897,52.490030272448031,3626870287.900537,59.13405728792771,96.313083793764079,2.2109784437668014,14499.065364768579,3.3907139380716633e-10,--,0.00056009502707814207,7,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88784681350816597,Aqueous,
I22 ,,21:09:45,2025-06-11,8705,214,214,None,2776990.4815240265,2776990.4815240265,7,7,0,100,5.0331602096557617,24.913958025184964,0,100,25,0,I22,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,22,2025-Jun-11 18:39:14,16.525882210173247,0.068468666676793161,1.4857235987000379e-07,33.051764420346494,9.4329121678255863,57.07962847525765,0.57079628475257649,2384.7360247117331,1.0000109158303114,0.29757952353535272,--,0.0017021440942691607,7505.1417406823148,--,--,--,--,4.1024521673580079,25.709572781045736,91.533042805141065,14.081982143681842,93.457513472459411,99.936103744292026,8.2049043347160158,5.9849310089101336e-07,--,19.941541982257348,35.190534565306578,3701.2988353528349,82.425189125656729,5.3830802471455357,0.063896193380720279,39.883083964514697,1.2312434620570997e-07,--,--,--,--,--,--,--,--,--,--,1100.8115761648626,20.536480882785224,44073618.350660093,3.4928287306614285,1.1594062803950553,6.2327256910918953e-08,2201.6231523297251,2.2304355913962858e-09,--,--,--,--,--,--,--,--,--,--,0.00010337727894117976,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88873680849870018,Aqueous,
I23 ,,21:10:24,2025-06-11,8744,215,215,None,4708665.1736004688,4708665.1736004688,7,7,0,100,5.0331602096557617,24.888378194252219,0,100,25,0,I23,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,23,2025-Jun-11 18:39:14,20.883728212265911,0.063508148340071804,1.1749006486996261e-07,41.767456424531822,9.2515740761634895,44.300394939681517,0.4430039493968152,4123.4951860134388,1.0001409061149504,0.096190038168690858,--,2913.5754157385713,4308.3215287523717,--,--,--,--,2.9147473978049434,15.959028437004951,41.138826355216715,3.3060059521044813,88.510214225580896,99.889116679392401,5.8294947956098868,8.4179870414622742e-07,--,16.923455362555558,45.39248529049766,2521.1420366696061,95.522639823438297,11.092551975118246,0.11088330189032751,33.846910725111115,1.4498401950553405e-07,--,862.01997363747364,18.876810071475802,24871507.164407983,1.1713542244572246,0.39723379930086861,1.8717277438610988e-08,1724.0399472749473,2.8463732366109599e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.5012968797806497e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88926126303947595,Aqueous,
I24 ,,21:11:04,2025-06-11,8784,216,216,None,2360470.2662895708,2360470.2662895708,7,7,0,100,5.0331602096557617,24.946896198522982,0,100,25,0,I24,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,24,2025-Jun-11 18:39:14,19.05461767511553,0.047584767777515739,1.2896747616648125e-07,38.10923535023106,10.876305741475115,57.079632490758804,0.57079632490758803,3327.5394813618313,1.0003992560538688,0.83677410311096956,--,3.3925774947027792e-06,6514.8005265671191,--,--,--,--,5.7499073880060019,90.063596960867443,201.66619932802561,97.473549784743952,99.124075732513731,99.999999888743915,11.499814776012004,4.2738530989263121e-07,--,--,--,--,--,--,--,--,--,--,974.84903096092182,18.216135569477,33166092.10011493,2.5264502152560366,0.87592426748627439,1.1125607577697012e-07,1949.6980619218436,2.5208271976785538e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.6025655069243956e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88806226368038887,Aqueous,
J1 ,,21:11:56,2025-06-11,8836,217,217,None,5212155.3827643991,5665386.2746020639,7,7,0,100,5.0331602096557617,24.996708068819554,7.9999998211860657,100,25,0,J1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,1,2025-Jun-11 18:39:14,44.663981866387459,0.059239603470719902,5.5092685970729302e-08,89.327963732774919,25.494036704246962,57.079632488909098,0.57079632488909093,24420.191878092646,1.0000335776844975,1.34713747179968,--,1.7393148291851355e-06,2783.0106490705289,--,--,--,--,4.4005147686983479,11.881540214997809,107.85694293728076,7.6253656879090652,98.12384074018884,99.999340437278804,8.8010295373966958,5.5917520029027958e-07,--,63.727112353083996,15.351942463886717,56096.596675130531,92.374634312090947,1.8761592598111556,0.00065956272119750508,127.45422470616799,3.8612430978102389e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.1586851610546242e-05,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88704381537956078,Aqueous,
